"Year","Media","Pais"
"1990","12.21","Bhutan"
"1990","21.33","Bolivia"
"1990","27.65","Bonaire, Saint Eustatius And Saba"
"1990","11.56","Bosnia And Herzegovina"
"1990","22.94","Botswana"
"1990","25.27","Brazil"
"1990","26.82","British Virgin Islands"
"1990","11.6","Bulgaria"
"1990","28.81","Burkina Faso"
"1990","24.06","Burma"
"1990","20.41","Burundi"
"1990","27.26","Cambodia"
"1990","24.89","Cameroon"
"1990","-5.02","Canada"
"1990","24.75","Cape Verde"
"1990","27.36","Cayman Islands"
"1990","25.72","Central African Republic"
"1990","27.62","Chad"
"1990","9.83","Chile"
"1990","7.64","China"
"1990","26.45","Christmas Island"
"1990","25.22","Colombia"
"1990","26.15","Comoros"
"1990","24.77","Congo"
"1990","24.21","Congo (Democratic Republic Of The)"
"1990","26.29","Costa Rica"
"1990","26.5","Côte D'Ivoire"
"1990","12.43","Croatia"
"1990","26.13","Cuba"
"1990","27.69","Curaçao"
"1990","19.19","Cyprus"
"1990","8.96","Czech Republic"
"1990","-17.87","Denmark"
"1990","9.71","Denmark (Europe)"
"1990","29.3","Djibouti"
"1990","26.63","Dominica"
"1990","26.17","Dominican Republic"
"1990","22.43","Ecuador"
"1990","23.09","Egypt"
"1990","25.57","El Salvador"
"1990","25.28","Equatorial Guinea"
"1990","27.45","Eritrea"
"1990","6.7","Estonia"
"1990","23.38","Ethiopia"
"1990","9.32","Europe"
"1990","6.8","Falkland Islands (Islas Malvinas)"
"1990","7.4","Faroe Islands"
"1990","27.27","Federated States Of Micronesia"
"1990","25.4","Fiji"
"1990","2.94","Finland"
"1990","14.04","France"
"1990","11.81","France (Europe)"
"1990","26.23","French Guiana"
"1990","26.85","French Polynesia"
"1990","5.01","French Southern And Antarctic Lands"
"1990","24.57","Gabon"
"1990","28.14","Gambia"
"1990","19.71","Gaza Strip"
"1990","8.84","Georgia"
"1990","9.69","Germany"
"1990","27.24","Ghana"
"1990","15.5","Greece"
"1990","-18.44","Greenland"
"1990","27.21","Grenada"
"1990","26.83","Guadeloupe"
"1990","27.27","Guam"
"1990","23.6","Guatemala"
"1990","12.34","Guernsey"
"1990","26.01","Guinea"
"1990","27.36","Guinea Bissau"
"1990","26.57","Guyana"
"1990","26.94","Haiti"
"1990","2.76","Heard Island And Mcdonald Islands"
"1990","25.21","Honduras"
"1990","23.26","Hong Kong"
"1990","10.92","Hungary"
"1990","1.77","Iceland"
"1990","24.18","India"
"1990","26.24","Indonesia"
"1990","18.43","Iran"
"1990","22.54","Iraq"
"1990","10.31","Ireland"
"1990","10.52","Isle Of Man"
"1990","20.13","Israel"
"1990","13.72","Italy"
"1990","26.74","Jamaica"
"1990","13.59","Japan"
"1990","12.34","Jersey"
"1990","19.92","Jordan"
"1990","6.56","Kazakhstan"
"1990","24.13","Kenya"
"1990","27.54","Kingman Reef"
"1990","27.08","Kiribati"
"1990","25.76","Kuwait"
"1990","4.49","Kyrgyzstan"
"1990","24.06","Laos"
"1990","7.33","Latvia"
"1990","18.18","Lebanon"
"1990","14.15","Lesotho"
"1990","25.88","Liberia"
"1990","23.1","Libya"
"1990","5.92","Liechtenstein"
"1990","7.98","Lithuania"
"1990","10.59","Luxembourg"
"1990","23.05","Macau"
"1990","11.3","Macedonia"
"1990","23.12","Madagascar"
"1990","22.28","Malawi"
"1990","26.42","Malaysia"
"1990","29.32","Mali"
"1990","19.56","Malta"
"1990","26.63","Martinique"
"1990","28.54","Mauritania"
"1990","23.84","Mauritius"
"1990","26.78","Mayotte"
"1990","20.96","Mexico"
"1990","10.88","Moldova"
"1990","10.14","Monaco"
"1990","0.66","Mongolia"
"1990","11.24","Montenegro"
"1990","26.88","Montserrat"
"1990","18.7","Morocco"
"1990","24.2","Mozambique"
"1990","21.34","Namibia"
"1990","15.27","Nepal"
"1990","11","Netherlands"
"1990","10.63","Netherlands (Europe)"
"1990","23.41","New Caledonia"
"1990","11.27","New Zealand"
"1990","26.55","Nicaragua"
"1990","28.05","Niger"
"1990","27.37","Nigeria"
"1990","25.66","Niue"
"1990","2.56","North America"
"1990","8.18","North Korea"
"1990","27.27","Northern Mariana Islands"
"1990","2.07","Norway"
"1990","22.18","Oceania"
"1990","27.44","Oman"
"1990","21.38","Pakistan"
"1990","27.68","Palau"
"1990","23.66","Palestina"
"1990","27.57","Palmyra Atoll"
"1990","26.93","Panama"
"1990","24.94","Papua New Guinea"
"1990","23.6","Paraguay"
"1990","20.23","Peru"
"1990","26.93","Philippines"
"1990","9.23","Poland"
"1990","15.74","Portugal"
"1990","25.94","Puerto Rico"
"1990","27.32","Qatar"
"1990","23.54","Reunion"
"1990","10.23","Romania"
"1990","-4.02","Russia"
"1990","19.55","Rwanda"
"1990","27.1","Saint Barthélemy"
"1990","26.35","Saint Kitts And Nevis"
"1990","27.14","Saint Lucia"
"1990","27.1","Saint Martin"
"1990","4.4","Saint Pierre And Miquelon"
"1990","27.28","Saint Vincent And The Grenadines"
"1990","26.86","Samoa"
"1990","14.79","San Marino"
"1990","26.14","Sao Tome And Principe"
"1990","26.02","Saudi Arabia"
"1990","28.51","Senegal"
"1990","11.2","Serbia"
"1990","27.22","Seychelles"
"1990","26.55","Sierra Leone"
"1990","27.13","Singapore"
"1990","27.1","Sint Maarten"
"1990","8.72","Slovakia"
"1990","10.73","Slovenia"
"1990","27.26","Solomon Islands"
"1990","27.14","Somalia"
"1990","17.73","South Africa"
"1990","22.32","South America"
"1990","2.17","South Georgia And The South Sandwich Isla"
"1990","13.23","South Korea"
"1990","14.76","Spain"
"1990","27.53","Sri Lanka"
"1990","27.64","Sudan"
"1990","26.68","Suriname"
"1990","-5.44","Svalbard And Jan Mayen"
"1990","19.21","Swaziland"
"1990","4.5","Sweden"
"1990","8.26","Switzerland"
"1990","18.54","Syria"
"1990","22.47","Taiwan"
"1990","5.2","Tajikistan"
"1990","22.71","Tanzania"
"1990","26.59","Thailand"
"1990","26.46","Timor Leste"
"1990","27.52","Togo"
"1990","23.64","Tonga"
"1990","26.66","Trinidad And Tobago"
"1990","20.93","Tunisia"
"1990","12.03","Turkey"
"1990","15.93","Turkmenistan"
"1990","27.34","Turks And Caicas Islands"
"1990","23.27","Uganda"
"1990","9.4","Ukraine"
"1990","28.26","United Arab Emirates"
"1990","9.67","United Kingdom"
"1990","9.86","United Kingdom (Europe)"
"1990","9.52","United States"
"1990","17.7","Uruguay"
"1990","13.46","Uzbekistan"
"1990","25.59","Venezuela"
"1990","24.27","Vietnam"
"1990","26.82","Virgin Islands"
"1990","23.4","Western Sahara"
"1990","26.64","Yemen"
"1990","22.22","Zambia"
"1990","22.13","Zimbabwe"
"1991","14.37","Afghanistan"
"1991","24.42","Africa"
"1991","6.43","Åland"
"1991","12.34","Albania"
"1991","23.01","Algeria"
"1991","27.17","American Samoa"
"1991","11.57","Andorra"
"1991","22.1","Angola"
"1991","27.1","Anguilla"
"1991","26.9","Antigua And Barbuda"
"1991","15.1","Argentina"
"1991","9.37","Armenia"
"1991","28.34","Aruba"
"1991","8.15","Asia"
"1991","22.49","Australia"
"1991","6.36","Austria"
"1991","11.96","Azerbaijan"
"1991","25.93","Bahamas"
"1991","25.81","Bahrain"
"1991","25.88","Baker Island"
"1991","25.14","Bangladesh"
"1991","26.89","Barbados"
"1991","6.9","Belarus"
"1991","9.71","Belgium"
"1991","25.86","Belize"
"1991","27.38","Benin"
"1991","11.99","Bhutan"
"1991","21.75","Bolivia"
"1991","27.52","Bonaire, Saint Eustatius And Saba"
"1991","10.35","Bosnia And Herzegovina"
"1991","22.06","Botswana"
"1991","25.29","Brazil"
"1991","26.78","British Virgin Islands"
"1991","10.18","Bulgaria"
"1991","28.46","Burkina Faso"
"1991","24.14","Burma"
"1991","20.24","Burundi"
"1991","27.2","Cambodia"
"1991","24.73","Cameroon"
"1991","-4.43","Canada"
"1991","24.63","Cape Verde"
"1991","27.37","Cayman Islands"
"1991","25.7","Central African Republic"
"1991","27.55","Chad"
"1991","9.73","Chile"
"1991","7.1","China"
"1991","26.27","Christmas Island"
"1991","25.34","Colombia"
"1991","26.2","Comoros"
"1991","24.82","Congo"
"1991","24.06","Congo (Democratic Republic Of The)"
"1991","26.29","Costa Rica"
"1991","26.33","Côte D'Ivoire"
"1991","11.33","Croatia"
"1991","26.17","Cuba"
"1991","27.7","Curaçao"
"1991","19.08","Cyprus"
"1991","7.77","Czech Republic"
"1991","-17.83","Denmark"
"1991","8.58","Denmark (Europe)"
"1991","29.29","Djibouti"
"1991","26.54","Dominica"
"1991","26.05","Dominican Republic"
"1991","22.53","Ecuador"
"1991","23.09","Egypt"
"1991","25.64","El Salvador"
"1991","25.24","Equatorial Guinea"
"1991","27.26","Eritrea"
"1991","6.26","Estonia"
"1991","23.41","Ethiopia"
"1991","8.34","Europe"
"1991","6.1","Falkland Islands (Islas Malvinas)"
"1991","7.57","Faroe Islands"
"1991","27.1","Federated States Of Micronesia"
"1991","25.35","Fiji"
"1991","2.33","Finland"
"1991","13.14","France"
"1991","10.73","France (Europe)"
"1991","26.21","French Guiana"
"1991","26.68","French Polynesia"
"1991","5.48","French Southern And Antarctic Lands"
"1991","24.57","Gabon"
"1991","28.05","Gambia"
"1991","19.63","Gaza Strip"
"1991","8.86","Georgia"
"1991","8.52","Germany"
"1991","26.97","Ghana"
"1991","14.41","Greece"
"1991","-18.37","Greenland"
"1991","27.14","Grenada"
"1991","26.78","Guadeloupe"
"1991","27.23","Guam"
"1991","23.88","Guatemala"
"1991","10.89","Guernsey"
"1991","26.05","Guinea"
"1991","27.35","Guinea Bissau"
"1991","26.44","Guyana"
"1991","26.85","Haiti"
"1991","3.23","Heard Island And Mcdonald Islands"
"1991","25.34","Honduras"
"1991","23.33","Hong Kong"
"1991","9.68","Hungary"
"1991","2.54","Iceland"
"1991","24.31","India"
"1991","26.08","Indonesia"
"1991","18.03","Iran"
"1991","22.28","Iraq"
"1991","9.83","Ireland"
"1991","9.73","Isle Of Man"
"1991","20.02","Israel"
"1991","12.85","Italy"
"1991","26.69","Jamaica"
"1991","12.78","Japan"
"1991","10.89","Jersey"
"1991","19.79","Jordan"
"1991","6.47","Kazakhstan"
"1991","24.37","Kenya"
"1991","27.77","Kingman Reef"
"1991","27.36","Kiribati"
"1991","25.35","Kuwait"
"1991","3.78","Kyrgyzstan"
"1991","24.26","Laos"
"1991","6.69","Latvia"
"1991","18.11","Lebanon"
"1991","14.35","Lesotho"
"1991","25.84","Liberia"
"1991","22.62","Libya"
"1991","4.93","Liechtenstein"
"1991","7.09","Lithuania"
"1991","9.45","Luxembourg"
"1991","23.14","Macau"
"1991","9.98","Macedonia"
"1991","23.33","Madagascar"
"1991","21.89","Malawi"
"1991","26.33","Malaysia"
"1991","28.86","Mali"
"1991","18.59","Malta"
"1991","26.54","Martinique"
"1991","28.03","Mauritania"
"1991","24.14","Mauritius"
"1991","26.8","Mayotte"
"1991","20.84","Mexico"
"1991","9.18","Moldova"
"1991","9.47","Monaco"
"1991","0.12","Mongolia"
"1991","10.07","Montenegro"
"1991","26.83","Montserrat"
"1991","17.62","Morocco"
"1991","24.13","Mozambique"
"1991","20.78","Namibia"
"1991","15.13","Nepal"
"1991","9.75","Netherlands"
"1991","9.35","Netherlands (Europe)"
"1991","22.86","New Caledonia"
"1991","10.53","New Zealand"
"1991","26.61","Nicaragua"
"1991","27.86","Niger"
"1991","27.04","Nigeria"
"1991","25.59","Niue"
"1991","2.79","North America"
"1991","7.54","North Korea"
"1991","27.23","Northern Mariana Islands"
"1991","1.13","Norway"
"1991","22.26","Oceania"
"1991","27.01","Oman"
"1991","20.9","Pakistan"
"1991","27.6","Palau"
"1991","23.44","Palestina"
"1991","27.8","Palmyra Atoll"
"1991","27.07","Panama"
"1991","24.73","Papua New Guinea"
"1991","24.12","Paraguay"
"1991","20.5","Peru"
"1991","26.79","Philippines"
"1991","7.94","Poland"
"1991","15.23","Portugal"
"1991","25.88","Puerto Rico"
"1991","26.72","Qatar"
"1991","23.92","Reunion"
"1991","8.73","Romania"
"1991","-4.24","Russia"
"1991","19.38","Rwanda"
"1991","27.1","Saint Barthélemy"
"1991","26.29","Saint Kitts And Nevis"
"1991","27.09","Saint Lucia"
"1991","27.1","Saint Martin"
"1991","3.91","Saint Pierre And Miquelon"
"1991","27.22","Saint Vincent And The Grenadines"
"1991","26.85","Samoa"
"1991","13.9","San Marino"
"1991","26.1","Sao Tome And Principe"
"1991","25.78","Saudi Arabia"
"1991","28.49","Senegal"
"1991","9.75","Serbia"
"1991","27.33","Seychelles"
"1991","26.62","Sierra Leone"
"1991","26.99","Singapore"
"1991","27.1","Sint Maarten"
"1991","7.64","Slovakia"
"1991","9.76","Slovenia"
"1991","26.99","Solomon Islands"
"1991","27.26","Somalia"
"1991","17.75","South Africa"
"1991","22.38","South America"
"1991","1.54","South Georgia And The South Sandwich Isla"
"1991","12.41","South Korea"
"1991","14.01","Spain"
"1991","27.56","Sri Lanka"
"1991","27.52","Sudan"
"1991","26.68","Suriname"
"1991","-6.62","Svalbard And Jan Mayen"
"1991","19.41","Swaziland"
"1991","3.46","Sweden"
"1991","7.4","Switzerland"
"1991","18.48","Syria"
"1991","22.61","Taiwan"
"1991","4.49","Tajikistan"
"1991","22.69","Tanzania"
"1991","26.65","Thailand"
"1991","26.21","Timor Leste"
"1991","27.06","Togo"
"1991","23.59","Tonga"
"1991","26.53","Trinidad And Tobago"
"1991","19.92","Tunisia"
"1991","11.75","Turkey"
"1991","15.52","Turkmenistan"
"1991","27.29","Turks And Caicas Islands"
"1991","23.18","Uganda"
"1991","8.3","Ukraine"
"1991","27.7","United Arab Emirates"
"1991","8.83","United Kingdom"
"1991","9","United Kingdom (Europe)"
"1991","9.49","United States"
"1991","17.97","Uruguay"
"1991","13.03","Uzbekistan"
"1991","25.51","Venezuela"
"1991","24.28","Vietnam"
"1991","26.78","Virgin Islands"
"1991","22.64","Western Sahara"
"1991","26.59","Yemen"
"1991","21.63","Zambia"
"1991","21.79","Zimbabwe"
"1992","14.06","Afghanistan"
"1992","24.34","Africa"
"1992","6.78","Åland"
"1992","13.08","Albania"
"1992","22.77","Algeria"
"1992","27.07","American Samoa"
"1992","11.5","Andorra"
"1992","22.5","Angola"
"1992","27.05","Anguilla"
"1992","26.89","Antigua And Barbuda"
"1992","14.74","Argentina"
"1992","7.61","Armenia"
"1992","28.5","Aruba"
"1992","7.67","Asia"
"1992","21.93","Australia"
"1992","7.62","Austria"
"1992","10.72","Azerbaijan"
"1992","25.47","Bahamas"
"1992","25.18","Bahrain"
"1992","25.81","Baker Island"
"1992","25.12","Bangladesh"
"1992","26.9","Barbados"
"1992","7.13","Belarus"
"1992","10.49","Belgium"
"1992","25.65","Belize"
"1992","27.23","Benin"
"1992","11.83","Bhutan"
"1992","21.21","Bolivia"
"1992","27.71","Bonaire, Saint Eustatius And Saba"
"1992","11.44","Bosnia And Herzegovina"
"1992","23.29","Botswana"
"1992","25.25","Brazil"
"1992","26.78","British Virgin Islands"
"1992","11.02","Bulgaria"
"1992","28.13","Burkina Faso"
"1992","23.64","Burma"
"1992","20.57","Burundi"
"1992","27.07","Cambodia"
"1992","24.3","Cameroon"
"1992","-4.93","Canada"
"1992","24.68","Cape Verde"
"1992","27.13","Cayman Islands"
"1992","25.09","Central African Republic"
"1992","26.92","Chad"
"1992","9.74","Chile"
"1992","6.86","China"
"1992","26.3","Christmas Island"
"1992","25.53","Colombia"
"1992","26.22","Comoros"
"1992","24.55","Congo"
"1992","24.13","Congo (Democratic Republic Of The)"
"1992","26.36","Costa Rica"
"1992","26.18","Côte D'Ivoire"
"1992","12.55","Croatia"
"1992","25.86","Cuba"
"1992","27.91","Curaçao"
"1992","18.05","Cyprus"
"1992","9.1","Czech Republic"
"1992","-19","Denmark"
"1992","9.38","Denmark (Europe)"
"1992","29","Djibouti"
"1992","26.62","Dominica"
"1992","25.94","Dominican Republic"
"1992","22.61","Ecuador"
"1992","22.55","Egypt"
"1992","25.78","El Salvador"
"1992","24.89","Equatorial Guinea"
"1992","26.43","Eritrea"
"1992","6.4","Estonia"
"1992","23.24","Ethiopia"
"1992","8.79","Europe"
"1992","6.36","Falkland Islands (Islas Malvinas)"
"1992","7.3","Faroe Islands"
"1992","27.22","Federated States Of Micronesia"
"1992","25.3","Fiji"
"1992","2.65","Finland"
"1992","13.46","France"
"1992","11.11","France (Europe)"
"1992","26.29","French Guiana"
"1992","26.57","French Polynesia"
"1992","5.18","French Southern And Antarctic Lands"
"1992","24.24","Gabon"
"1992","28.03","Gambia"
"1992","18.55","Gaza Strip"
"1992","7.39","Georgia"
"1992","9.51","Germany"
"1992","26.83","Ghana"
"1992","14.79","Greece"
"1992","-19.58","Greenland"
"1992","27.16","Grenada"
"1992","26.8","Guadeloupe"
"1992","27.12","Guam"
"1992","23.79","Guatemala"
"1992","11.45","Guernsey"
"1992","25.78","Guinea"
"1992","27.25","Guinea Bissau"
"1992","26.5","Guyana"
"1992","26.67","Haiti"
"1992","2.57","Heard Island And Mcdonald Islands"
"1992","25.46","Honduras"
"1992","22.63","Hong Kong"
"1992","11","Hungary"
"1992","1.77","Iceland"
"1992","24.22","India"
"1992","26.17","Indonesia"
"1992","16.95","Iran"
"1992","20.69","Iraq"
"1992","9.79","Ireland"
"1992","9.91","Isle Of Man"
"1992","19.03","Israel"
"1992","13.58","Italy"
"1992","26.72","Jamaica"
"1992","12.48","Japan"
"1992","11.45","Jersey"
"1992","18.6","Jordan"
"1992","5.81","Kazakhstan"
"1992","24.41","Kenya"
"1992","27.64","Kingman Reef"
"1992","27.29","Kiribati"
"1992","24.3","Kuwait"
"1992","3.72","Kyrgyzstan"
"1992","23.71","Laos"
"1992","6.92","Latvia"
"1992","16.92","Lebanon"
"1992","14.89","Lesotho"
"1992","25.66","Liberia"
"1992","22.4","Libya"
"1992","5.91","Liechtenstein"
"1992","7.47","Lithuania"
"1992","10.22","Luxembourg"
"1992","22.37","Macau"
"1992","10.84","Macedonia"
"1992","23.34","Madagascar"
"1992","22.39","Malawi"
"1992","26.29","Malaysia"
"1992","28.57","Mali"
"1992","18.83","Malta"
"1992","26.62","Martinique"
"1992","27.95","Mauritania"
"1992","23.81","Mauritius"
"1992","26.85","Mayotte"
"1992","20.65","Mexico"
"1992","9.75","Moldova"
"1992","9.9","Monaco"
"1992","0.26","Mongolia"
"1992","10.94","Montenegro"
"1992","26.85","Montserrat"
"1992","17.69","Morocco"
"1992","24.74","Mozambique"
"1992","21.34","Namibia"
"1992","15.08","Nepal"
"1992","10.75","Netherlands"
"1992","10.37","Netherlands (Europe)"
"1992","22.95","New Caledonia"
"1992","9.94","New Zealand"
"1992","26.73","Nicaragua"
"1992","27.19","Niger"
"1992","26.66","Nigeria"
"1992","25.49","Niue"
"1992","2.29","North America"
"1992","7.6","North Korea"
"1992","27.12","Northern Mariana Islands"
"1992","1.3","Norway"
"1992","21.75","Oceania"
"1992","26.74","Oman"
"1992","20.71","Pakistan"
"1992","27.54","Palau"
"1992","23.07","Palestina"
"1992","27.67","Palmyra Atoll"
"1992","27.11","Panama"
"1992","24.83","Papua New Guinea"
"1992","23.09","Paraguay"
"1992","20.84","Peru"
"1992","26.9","Philippines"
"1992","8.81","Poland"
"1992","15.11","Portugal"
"1992","25.9","Puerto Rico"
"1992","26.15","Qatar"
"1992","23.75","Reunion"
"1992","9.56","Romania"
"1992","-4.9","Russia"
"1992","19.69","Rwanda"
"1992","27.05","Saint Barthélemy"
"1992","26.32","Saint Kitts And Nevis"
"1992","27.1","Saint Lucia"
"1992","27.05","Saint Martin"
"1992","3.67","Saint Pierre And Miquelon"
"1992","27.24","Saint Vincent And The Grenadines"
"1992","26.76","Samoa"
"1992","14.72","San Marino"
"1992","25.79","Sao Tome And Principe"
"1992","24.77","Saudi Arabia"
"1992","28.46","Senegal"
"1992","10.98","Serbia"
"1992","26.95","Seychelles"
"1992","26.4","Sierra Leone"
"1992","27","Singapore"
"1992","27.05","Sint Maarten"
"1992","8.73","Slovakia"
"1992","10.93","Slovenia"
"1992","27","Solomon Islands"
"1992","27.26","Somalia"
"1992","18.26","South Africa"
"1992","22.29","South America"
"1992","1.76","South Georgia And The South Sandwich Isla"
